,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type
31477,3.1,0.0,13.93,0.0,100.0,21.72,77400,Weekend,Saturday,Light_Load
31478,3.06,0.0,13.97,0.0,100.0,21.4,78300,Weekend,Saturday,Light_Load
31479,3.06,0.0,13.72,0.0,100.0,21.77,79200,Weekend,Saturday,Light_Load
31480,3.53,2.81,0.22,0.0,78.24,99.81,80100,Weekend,Saturday,Light_Load
31481,3.46,3.1,0.0,0.0,74.48,100.0,81000,Weekend,Saturday,Light_Load
31482,3.38,3.24,0.0,0.0,72.19,100.0,81900,Weekend,Saturday,Light_Load
31483,2.92,2.81,0.0,0.0,72.05,100.0,82800,Weekend,Saturday,Light_Load
31484,2.84,2.27,0.07,0.0,78.11,99.97,83700,Weekend,Saturday,Light_Load
31485,2.84,2.09,0.18,0.0,80.54,99.8,84600,Weekend,Saturday,Light_Load
31486,2.77,1.98,0.18,0.0,81.35,99.79,85500,Weekend,Saturday,Light_Load
31487,3.02,2.3,0.07,0.0,79.56,99.97,0,Weekend,Saturday,Light_Load
31488,3.38,2.77,0.0,0.0,77.34,100.0,900,Weekend,Sunday,Light_Load
31489,3.28,2.88,0.0,0.0,75.14,100.0,1800,Weekend,Sunday,Light_Load
31490,2.88,2.3,0.04,0.0,78.14,99.99,2700,Weekend,Sunday,Light_Load
31491,2.77,2.3,0.04,0.0,76.94,99.99,3600,Weekend,Sunday,Light_Load
31492,2.77,2.23,0.04,0.0,77.89,99.99,4500,Weekend,Sunday,Light_Load
31493,3.31,2.63,0.04,0.0,78.29,99.99,5400,Weekend,Sunday,Light_Load
31494,3.46,3.13,0.0,0.0,74.16,100.0,6300,Weekend,Sunday,Light_Load
31495,3.46,2.92,0.04,0.0,76.42,99.99,7200,Weekend,Sunday,Light_Load
31496,3.2,2.7,0.04,0.0,76.43,99.99,8100,Weekend,Sunday,Light_Load
31497,2.84,2.34,0.04,0.0,77.18,99.99,9000,Weekend,Sunday,Light_Load
31498,2.84,2.52,0.0,0.0,74.8,100.0,9900,Weekend,Sunday,Light_Load
31499,2.88,2.59,0.0,0.0,74.36,100.0,10800,Weekend,Sunday,Light_Load
31500,2.92,2.74,0.0,0.0,72.92,100.0,11700,Weekend,Sunday,Light_Load
31501,2.84,2.63,0.0,0.0,73.37,100.0,12600,Weekend,Sunday,Light_Load
31502,2.92,2.74,0.0,0.0,72.92,100.0,13500,Weekend,Sunday,Light_Load
31503,2.92,2.81,0.0,0.0,72.05,100.0,14400,Weekend,Sunday,Light_Load
31504,2.88,2.81,0.0,0.0,71.58,100.0,15300,Weekend,Sunday,Light_Load
31505,2.88,2.56,0.0,0.0,74.74,100.0,16200,Weekend,Sunday,Light_Load
31506,2.84,2.56,0.04,0.0,74.28,99.99,17100,Weekend,Sunday,Light_Load
31507,2.88,2.52,0.0,0.0,75.26,100.0,18000,Weekend,Sunday,Light_Load
31508,2.88,2.63,0.0,0.0,73.84,100.0,18900,Weekend,Sunday,Light_Load
31509,4.18,3.46,0.0,0.0,77.03,100.0,19800,Weekend,Sunday,Light_Load
31510,4.28,3.53,0.0,0.0,77.15,100.0,20700,Weekend,Sunday,Light_Load
31511,3.53,3.1,0.0,0.0,75.14,100.0,21600,Weekend,Sunday,Light_Load
31512,3.13,2.95,0.0,0.0,72.77,100.0,22500,Weekend,Sunday,Light_Load
31513,2.88,2.84,0.0,0.0,71.2,100.0,23400,Weekend,Sunday,Light_Load
31514,2.84,2.77,0.0,0.0,71.59,100.0,24300,Weekend,Sunday,Light_Load
31515,2.81,2.84,0.0,0.0,70.33,100.0,25200,Weekend,Sunday,Light_Load
31516,2.95,2.99,0.0,0.0,70.23,100.0,26100,Weekend,Sunday,Light_Load
31517,2.84,3.02,0.0,0.0,68.51,100.0,27000,Weekend,Sunday,Light_Load
31518,2.88,3.1,0.0,0.0,68.06,100.0,27900,Weekend,Sunday,Light_Load
31519,2.92,3.35,0.0,0.0,65.71,100.0,28800,Weekend,Sunday,Light_Load
31520,2.88,3.2,0.0,0.0,66.9,100.0,29700,Weekend,Sunday,Light_Load
31521,2.92,3.02,0.0,0.0,69.51,100.0,30600,Weekend,Sunday,Light_Load
31522,2.92,1.3,3.17,0.0,91.36,67.75,31500,Weekend,Sunday,Light_Load
31523,3.46,0.0,14.69,0.0,100.0,22.93,32400,Weekend,Sunday,Light_Load
31524,4.93,0.0,20.2,0.0,100.0,23.71,33300,Weekend,Sunday,Light_Load
31525,4.32,0.0,21.17,0.0,100.0,19.99,34200,Weekend,Sunday,Light_Load
31526,3.49,0.0,20.16,0.0,100.0,17.06,35100,Weekend,Sunday,Light_Load
31527,2.88,0.0,14.51,0.0,100.0,19.47,36000,Weekend,Sunday,Light_Load
31528,2.95,0.0,14.33,0.0,100.0,20.16,36900,Weekend,Sunday,Light_Load
31529,3.56,0.0,14.04,0.0,100.0,24.58,37800,Weekend,Sunday,Light_Load
31530,2.95,0.0,14.51,0.0,100.0,19.92,38700,Weekend,Sunday,Light_Load
31531,2.99,0.0,14.4,0.0,100.0,20.33,39600,Weekend,Sunday,Light_Load
31532,2.95,0.0,14.36,0.0,100.0,20.12,40500,Weekend,Sunday,Light_Load
31533,2.95,0.0,14.15,0.0,100.0,20.41,41400,Weekend,Sunday,Light_Load
31534,2.99,0.0,14.18,0.0,100.0,20.63,42300,Weekend,Sunday,Light_Load
31535,2.99,0.0,14.08,0.0,100.0,20.77,43200,Weekend,Sunday,Light_Load
31536,3.1,0.0,13.75,0.0,100.0,21.99,44100,Weekend,Sunday,Light_Load
31537,3.02,0.0,13.64,0.0,100.0,21.62,45000,Weekend,Sunday,Light_Load
31538,3.17,0.0,14.65,0.0,100.0,21.15,45900,Weekend,Sunday,Light_Load
31539,3.71,0.0,20.16,0.0,100.0,18.1,46800,Weekend,Sunday,Light_Load
31540,3.67,0.0,20.52,0.0,100.0,17.61,47700,Weekend,Sunday,Light_Load
31541,3.64,0.0,19.58,0.0,100.0,18.28,48600,Weekend,Sunday,Light_Load
31542,3.2,0.0,16.09,0.0,100.0,19.51,49500,Weekend,Sunday,Light_Load
31543,3.67,0.0,20.95,0.0,100.0,17.26,50400,Weekend,Sunday,Light_Load
31544,3.1,0.0,15.08,0.0,100.0,20.14,51300,Weekend,Sunday,Light_Load
31545,2.95,0.0,13.97,0.0,100.0,20.66,52200,Weekend,Sunday,Light_Load
31546,3.06,0.0,13.97,0.0,100.0,21.4,53100,Weekend,Sunday,Light_Load
31547,2.99,0.0,14.04,0.0,100.0,20.83,54000,Weekend,Sunday,Light_Load
31548,2.99,0.0,13.97,0.0,100.0,20.93,54900,Weekend,Sunday,Light_Load
31549,2.95,0.0,14.04,0.0,100.0,20.56,55800,Weekend,Sunday,Light_Load
31550,2.95,0.0,14.22,0.0,100.0,20.31,56700,Weekend,Sunday,Light_Load
31551,2.95,0.0,14.47,0.0,100.0,19.98,57600,Weekend,Sunday,Light_Load
31552,3.35,0.0,20.12,0.0,100.0,16.42,58500,Weekend,Sunday,Light_Load
31553,3.56,0.0,21.92,0.0,100.0,16.03,59400,Weekend,Sunday,Light_Load
31554,3.6,0.0,21.64,0.0,100.0,16.41,60300,Weekend,Sunday,Light_Load
31555,3.42,0.0,20.05,0.0,100.0,16.81,61200,Weekend,Sunday,Light_Load
31556,2.95,0.0,14.4,0.0,100.0,20.07,62100,Weekend,Sunday,Light_Load
31557,2.92,0.0,14.54,0.0,100.0,19.69,63000,Weekend,Sunday,Light_Load
31558,2.99,0.0,14.65,0.0,100.0,20.0,63900,Weekend,Sunday,Light_Load
31559,3.17,0.0,12.78,0.0,100.0,24.07,64800,Weekend,Sunday,Light_Load
31560,3.46,0.0,11.09,0.0,100.0,29.78,65700,Weekend,Sunday,Light_Load
31561,3.02,0.0,10.19,0.0,100.0,28.42,66600,Weekend,Sunday,Light_Load
31562,3.02,0.0,14.51,0.0,100.0,20.38,67500,Weekend,Sunday,Light_Load
31563,2.99,0.0,14.47,0.0,100.0,20.24,68400,Weekend,Sunday,Light_Load
31564,3.02,0.0,14.44,0.0,100.0,20.47,69300,Weekend,Sunday,Light_Load
31565,2.99,0.0,14.4,0.0,100.0,20.33,70200,Weekend,Sunday,Light_Load
31566,3.02,0.0,14.51,0.0,100.0,20.38,71100,Weekend,Sunday,Light_Load
31567,3.1,0.0,15.95,0.0,100.0,19.08,72000,Weekend,Sunday,Light_Load
31568,3.6,0.0,21.82,0.0,100.0,16.28,72900,Weekend,Sunday,Light_Load
31569,3.6,0.0,21.89,0.0,100.0,16.23,73800,Weekend,Sunday,Light_Load
31570,3.6,0.0,21.17,0.0,100.0,16.76,74700,Weekend,Sunday,Light_Load
31571,3.38,0.0,18.76,0.0,100.0,17.73,75600,Weekend,Sunday,Light_Load
31572,2.99,0.0,14.51,0.0,100.0,20.18,76500,Weekend,Sunday,Light_Load
31573,2.95,0.0,14.54,0.0,100.0,19.88,77400,Weekend,Sunday,Light_Load
31574,2.92,0.0,14.65,0.0,100.0,19.55,78300,Weekend,Sunday,Light_Load
31575,3.13,0.0,16.6,0.0,100.0,18.53,79200,Weekend,Sunday,Light_Load
31576,3.46,2.52,0.4,0.0,80.83,99.34,80100,Weekend,Sunday,Light_Load
31577,2.92,2.12,0.14,0.0,80.92,99.89,81000,Weekend,Sunday,Light_Load
31578,2.74,1.94,0.22,0.0,81.61,99.68,81900,Weekend,Sunday,Light_Load
31579,2.77,2.34,0.14,0.0,76.39,99.87,82800,Weekend,Sunday,Light_Load
31580,2.84,2.41,0.04,0.0,76.25,99.99,83700,Weekend,Sunday,Light_Load
31581,2.88,2.23,0.04,0.0,79.07,99.99,84600,Weekend,Sunday,Light_Load
31582,2.88,2.38,0.0,0.0,77.08,100.0,85500,Weekend,Sunday,Light_Load
31583,2.88,2.45,0.04,0.0,76.17,99.99,0,Weekend,Sunday,Light_Load
31584,3.2,2.74,0.0,0.0,75.96,100.0,900,Weekday,Monday,Light_Load
31585,3.53,3.24,0.0,0.0,73.67,100.0,1800,Weekday,Monday,Light_Load
31586,3.46,3.02,0.0,0.0,75.34,100.0,2700,Weekday,Monday,Light_Load
31587,3.49,2.88,0.0,0.0,77.13,100.0,3600,Weekday,Monday,Light_Load
31588,2.92,2.77,0.0,0.0,72.55,100.0,4500,Weekday,Monday,Light_Load
31589,2.92,2.88,0.0,0.0,71.2,100.0,5400,Weekday,Monday,Light_Load
31590,3.06,3.06,0.0,0.0,70.71,100.0,6300,Weekday,Monday,Light_Load
31591,3.56,3.6,0.0,0.0,70.31,100.0,7200,Weekday,Monday,Light_Load
31592,3.13,3.17,0.0,0.0,70.26,100.0,8100,Weekday,Monday,Light_Load
31593,2.92,2.99,0.0,0.0,69.87,100.0,9000,Weekday,Monday,Light_Load
31594,2.92,2.99,0.0,0.0,69.87,100.0,9900,Weekday,Monday,Light_Load
31595,2.88,3.02,0.0,0.0,69.01,100.0,10800,Weekday,Monday,Light_Load
31596,2.95,3.06,0.0,0.0,69.4,100.0,11700,Weekday,Monday,Light_Load
31597,2.95,3.1,0.0,0.0,68.94,100.0,12600,Weekday,Monday,Light_Load
31598,3.31,3.38,0.0,0.0,69.97,100.0,13500,Weekday,Monday,Light_Load
31599,3.49,3.02,0.0,0.0,75.62,100.0,14400,Weekday,Monday,Light_Load
31600,3.46,2.95,0.0,0.0,76.1,100.0,15300,Weekday,Monday,Light_Load
31601,3.24,2.92,0.0,0.0,74.28,100.0,16200,Weekday,Monday,Light_Load
31602,2.88,2.81,0.0,0.0,71.58,100.0,17100,Weekday,Monday,Light_Load
31603,2.95,2.81,0.0,0.0,72.41,100.0,18000,Weekday,Monday,Light_Load
31604,2.84,2.74,0.0,0.0,71.97,100.0,18900,Weekday,Monday,Light_Load
31605,2.88,2.74,0.0,0.0,72.45,100.0,19800,Weekday,Monday,Light_Load
31606,2.84,2.7,0.0,0.0,72.47,100.0,20700,Weekday,Monday,Light_Load
31607,3.17,3.2,0.0,0.0,70.38,100.0,21600,Weekday,Monday,Light_Load
31608,3.38,3.28,0.0,0.0,71.76,100.0,22500,Weekday,Monday,Light_Load
31609,2.88,2.81,0.0,0.0,71.58,100.0,23400,Weekday,Monday,Light_Load
31610,2.88,2.74,0.0,0.0,72.45,100.0,24300,Weekday,Monday,Light_Load
31611,2.99,2.81,0.0,0.0,72.87,100.0,25200,Weekday,Monday,Light_Load
31612,3.35,2.81,0.0,0.0,76.62,100.0,26100,Weekday,Monday,Light_Load
31613,3.53,3.1,0.04,0.0,75.14,99.99,27000,Weekday,Monday,Light_Load
31614,5.22,3.17,0.11,0.0,85.47,99.98,27900,Weekday,Monday,Light_Load
31615,5.58,2.74,0.25,0.0,89.76,99.9,28800,Weekday,Monday,Light_Load
31616,45.36,32.04,0.14,0.02,81.68,100.0,29700,Weekday,Monday,Light_Load
31617,88.92,65.88,0.0,0.04,80.35,100.0,30600,Weekday,Monday,Light_Load
31618,88.99,61.63,0.0,0.04,82.21,100.0,31500,Weekday,Monday,Light_Load
31619,90.61,48.46,0.0,0.04,88.18,100.0,32400,Weekday,Monday,Light_Load
31620,93.31,50.8,0.0,0.04,87.83,100.0,33300,Weekday,Monday,Medium_Load
31621,92.2,51.05,0.0,0.04,87.49,100.0,34200,Weekday,Monday,Medium_Load
31622,94.43,52.13,0.0,0.04,87.55,100.0,35100,Weekday,Monday,Medium_Load
31623,85.43,42.95,0.0,0.04,89.34,100.0,36000,Weekday,Monday,Medium_Load
31624,64.55,26.78,0.0,0.03,92.37,100.0,36900,Weekday,Monday,Maximum_Load
31625,70.06,31.54,0.0,0.03,91.19,100.0,37800,Weekday,Monday,Maximum_Load
31626,73.12,40.18,0.0,0.03,87.64,100.0,38700,Weekday,Monday,Maximum_Load
31627,80.75,45.22,0.0,0.04,87.25,100.0,39600,Weekday,Monday,Maximum_Load
31628,82.66,45.5,0.0,0.04,87.61,100.0,40500,Weekday,Monday,Maximum_Load
31629,79.13,44.39,0.0,0.04,87.21,100.0,41400,Weekday,Monday,Maximum_Load
31630,84.74,47.63,0.0,0.04,87.17,100.0,42300,Weekday,Monday,Maximum_Load
31631,61.34,29.95,1.37,0.03,89.86,99.98,43200,Weekday,Monday,Maximum_Load
31632,7.24,0.0,20.92,0.0,100.0,32.7,44100,Weekday,Monday,Medium_Load
31633,6.84,0.0,20.56,0.0,100.0,31.57,45000,Weekday,Monday,Medium_Load
31634,6.3,0.0,21.31,0.0,100.0,28.35,45900,Weekday,Monday,Medium_Load
31635,6.01,0.0,22.0,0.0,100.0,26.35,46800,Weekday,Monday,Medium_Load
31636,56.52,25.31,7.2,0.03,91.27,99.2,47700,Weekday,Monday,Medium_Load
31637,93.17,57.82,0.0,0.04,84.97,100.0,48600,Weekday,Monday,Medium_Load
31638,82.58,46.33,0.0,0.04,87.21,100.0,49500,Weekday,Monday,Medium_Load
31639,90.65,50.29,0.0,0.04,87.44,100.0,50400,Weekday,Monday,Medium_Load
31640,77.51,43.49,0.0,0.04,87.21,100.0,51300,Weekday,Monday,Medium_Load
31641,88.63,48.24,0.0,0.04,87.83,100.0,52200,Weekday,Monday,Medium_Load
31642,69.05,34.31,0.0,0.03,89.55,100.0,53100,Weekday,Monday,Medium_Load
31643,71.6,36.72,0.0,0.03,88.98,100.0,54000,Weekday,Monday,Medium_Load
31644,67.97,27.25,0.0,0.03,92.82,100.0,54900,Weekday,Monday,Medium_Load
31645,64.51,24.88,0.0,0.03,93.3,100.0,55800,Weekday,Monday,Medium_Load
31646,70.96,30.71,0.0,0.03,91.77,100.0,56700,Weekday,Monday,Medium_Load
31647,65.34,28.15,0.0,0.03,91.84,100.0,57600,Weekday,Monday,Medium_Load
31648,64.22,26.06,0.0,0.03,92.66,100.0,58500,Weekday,Monday,Medium_Load
31649,61.45,24.52,0.0,0.03,92.88,100.0,59400,Weekday,Monday,Medium_Load
31650,51.52,16.63,0.0,0.02,95.17,100.0,60300,Weekday,Monday,Medium_Load
31651,65.34,28.73,0.0,0.03,91.54,100.0,61200,Weekday,Monday,Medium_Load
31652,74.05,40.0,0.0,0.03,87.98,100.0,62100,Weekday,Monday,Maximum_Load
31653,50.65,16.45,0.4,0.02,95.11,100.0,63000,Weekday,Monday,Maximum_Load
31654,32.58,0.14,3.28,0.01,100.0,99.5,63900,Weekday,Monday,Maximum_Load
31655,32.72,4.21,1.55,0.02,99.18,99.89,64800,Weekday,Monday,Maximum_Load
31656,43.16,18.65,0.0,0.02,91.8,100.0,65700,Weekday,Monday,Maximum_Load
31657,61.88,38.16,0.0,0.03,85.12,100.0,66600,Weekday,Monday,Maximum_Load
31658,71.03,39.2,0.0,0.03,87.55,100.0,67500,Weekday,Monday,Maximum_Load
31659,58.43,26.24,0.0,0.03,91.22,100.0,68400,Weekday,Monday,Maximum_Load
31660,59.33,29.34,0.0,0.03,89.64,100.0,69300,Weekday,Monday,Maximum_Load
31661,60.05,26.89,0.0,0.03,91.27,100.0,70200,Weekday,Monday,Maximum_Load
31662,66.17,31.43,0.0,0.03,90.33,100.0,71100,Weekday,Monday,Maximum_Load
31663,78.98,44.93,0.0,0.04,86.92,100.0,72000,Weekday,Monday,Maximum_Load
31664,58.18,25.67,0.0,0.03,91.49,100.0,72900,Weekday,Monday,Medium_Load
31665,51.77,17.53,0.0,0.02,94.72,100.0,73800,Weekday,Monday,Medium_Load
31666,43.6,8.32,0.0,0.02,98.23,100.0,74700,Weekday,Monday,Medium_Load
31667,40.64,6.77,1.08,0.02,98.64,99.96,75600,Weekday,Monday,Medium_Load
31668,16.09,0.0,14.58,0.01,100.0,74.1,76500,Weekday,Monday,Medium_Load
31669,6.23,0.0,20.84,0.0,100.0,28.64,77400,Weekday,Monday,Medium_Load
31670,5.26,0.0,20.77,0.0,100.0,24.55,78300,Weekday,Monday,Medium_Load
31671,5.11,0.0,20.2,0.0,100.0,24.52,79200,Weekday,Monday,Medium_Load
31672,4.79,4.54,0.29,0.0,72.58,99.82,80100,Weekday,Monday,Maximum_Load
31673,4.72,4.68,0.0,0.0,71.01,100.0,81000,Weekday,Monday,Maximum_Load
31674,4.75,4.82,0.0,0.0,70.19,100.0,81900,Weekday,Monday,Maximum_Load
31675,4.72,4.64,0.0,0.0,71.31,100.0,82800,Weekday,Monday,Maximum_Load
31676,4.82,4.1,0.04,0.0,76.17,100.0,83700,Weekday,Monday,Light_Load
31677,4.64,3.64,0.04,0.0,78.68,100.0,84600,Weekday,Monday,Light_Load
31678,4.64,3.71,0.07,0.0,78.1,99.99,85500,Weekday,Monday,Light_Load
31679,4.68,3.67,0.07,0.0,78.69,99.99,0,Weekday,Monday,Light_Load
31680,4.72,3.89,0.0,0.0,77.17,100.0,900,Weekday,Tuesday,Light_Load
31681,4.79,4.57,0.0,0.0,72.35,100.0,1800,Weekday,Tuesday,Light_Load
31682,4.72,4.93,0.0,0.0,69.16,100.0,2700,Weekday,Tuesday,Light_Load
31683,4.75,4.86,0.0,0.0,69.9,100.0,3600,Weekday,Tuesday,Light_Load
31684,5.62,4.72,0.0,0.0,76.58,100.0,4500,Weekday,Tuesday,Light_Load
31685,5.94,4.5,0.0,0.0,79.71,100.0,5400,Weekday,Tuesday,Light_Load
31686,4.72,4.64,0.0,0.0,71.31,100.0,6300,Weekday,Tuesday,Light_Load
31687,4.68,4.43,0.0,0.0,72.62,100.0,7200,Weekday,Tuesday,Light_Load
31688,4.72,4.03,0.0,0.0,76.05,100.0,8100,Weekday,Tuesday,Light_Load
31689,4.72,4.14,0.0,0.0,75.18,100.0,9000,Weekday,Tuesday,Light_Load
31690,4.72,4.28,0.0,0.0,74.08,100.0,9900,Weekday,Tuesday,Light_Load
31691,4.72,4.28,0.0,0.0,74.08,100.0,10800,Weekday,Tuesday,Light_Load
31692,4.18,3.28,0.0,0.0,78.67,100.0,11700,Weekday,Tuesday,Light_Load
31693,3.71,2.66,0.0,0.0,81.27,100.0,12600,Weekday,Tuesday,Light_Load
31694,3.71,2.52,0.0,0.0,82.72,100.0,13500,Weekday,Tuesday,Light_Load
31695,3.74,2.77,0.0,0.0,80.36,100.0,14400,Weekday,Tuesday,Light_Load
31696,3.78,2.56,0.04,0.0,82.8,99.99,15300,Weekday,Tuesday,Light_Load
31697,3.74,2.52,0.0,0.0,82.93,100.0,16200,Weekday,Tuesday,Light_Load
31698,3.71,2.41,0.0,0.0,83.86,100.0,17100,Weekday,Tuesday,Light_Load
31699,3.71,2.41,0.0,0.0,83.86,100.0,18000,Weekday,Tuesday,Light_Load
31700,3.74,2.63,0.0,0.0,81.8,100.0,18900,Weekday,Tuesday,Light_Load
31701,3.78,2.7,0.0,0.0,81.37,100.0,19800,Weekday,Tuesday,Light_Load
31702,3.92,2.84,0.0,0.0,80.98,100.0,20700,Weekday,Tuesday,Light_Load
31703,5.9,3.92,0.0,0.0,83.29,100.0,21600,Weekday,Tuesday,Light_Load
31704,5.62,4.03,0.0,0.0,81.27,100.0,22500,Weekday,Tuesday,Light_Load
31705,4.64,4.28,0.0,0.0,73.5,100.0,23400,Weekday,Tuesday,Light_Load
31706,3.82,3.02,0.0,0.0,78.45,100.0,24300,Weekday,Tuesday,Light_Load
31707,3.71,2.92,0.0,0.0,78.58,100.0,25200,Weekday,Tuesday,Light_Load
31708,3.71,2.81,0.0,0.0,79.72,100.0,26100,Weekday,Tuesday,Light_Load
31709,3.78,2.7,0.0,0.0,81.37,100.0,27000,Weekday,Tuesday,Light_Load
31710,5.11,3.96,0.0,0.0,79.04,100.0,27900,Weekday,Tuesday,Light_Load
31711,6.88,3.53,0.07,0.0,88.97,99.99,28800,Weekday,Tuesday,Light_Load
31712,49.61,34.24,0.04,0.02,82.3,100.0,29700,Weekday,Tuesday,Light_Load
31713,72.36,56.38,0.0,0.03,78.88,100.0,30600,Weekday,Tuesday,Light_Load
31714,73.62,53.1,0.0,0.03,81.1,100.0,31500,Weekday,Tuesday,Light_Load
31715,111.64,52.13,0.0,0.05,90.61,100.0,32400,Weekday,Tuesday,Light_Load
31716,81.54,39.71,0.0,0.04,89.91,100.0,33300,Weekday,Tuesday,Medium_Load
31717,103.1,45.9,0.0,0.05,91.36,100.0,34200,Weekday,Tuesday,Medium_Load
31718,126.43,56.84,0.0,0.06,91.21,100.0,35100,Weekday,Tuesday,Medium_Load
31719,104.44,46.66,0.0,0.05,91.3,100.0,36000,Weekday,Tuesday,Medium_Load
31720,129.2,56.81,0.0,0.06,91.54,100.0,36900,Weekday,Tuesday,Maximum_Load
31721,131.8,56.59,0.0,0.06,91.89,100.0,37800,Weekday,Tuesday,Maximum_Load
31722,133.42,60.23,0.0,0.06,91.14,100.0,38700,Weekday,Tuesday,Maximum_Load
31723,151.67,69.73,0.0,0.07,90.86,100.0,39600,Weekday,Tuesday,Maximum_Load
31724,126.11,57.74,0.0,0.06,90.92,100.0,40500,Weekday,Tuesday,Maximum_Load
31725,145.01,62.71,0.0,0.07,91.79,100.0,41400,Weekday,Tuesday,Maximum_Load
31726,123.8,57.89,0.0,0.06,90.59,100.0,42300,Weekday,Tuesday,Maximum_Load
31727,108.61,46.51,0.61,0.05,91.93,100.0,43200,Weekday,Tuesday,Maximum_Load
31728,7.81,0.0,20.2,0.0,100.0,36.06,44100,Weekday,Tuesday,Medium_Load
31729,5.51,0.0,20.38,0.0,100.0,26.1,45000,Weekday,Tuesday,Medium_Load
31730,5.76,0.0,19.3,0.0,100.0,28.6,45900,Weekday,Tuesday,Medium_Load
31731,6.34,0.0,19.3,0.0,100.0,31.21,46800,Weekday,Tuesday,Medium_Load
31732,71.06,29.66,4.86,0.03,92.28,99.77,47700,Weekday,Tuesday,Medium_Load
31733,121.25,55.58,0.0,0.06,90.9,100.0,48600,Weekday,Tuesday,Medium_Load
31734,132.59,60.12,0.0,0.06,91.07,100.0,49500,Weekday,Tuesday,Medium_Load
31735,126.68,55.12,0.0,0.06,91.7,100.0,50400,Weekday,Tuesday,Medium_Load
31736,93.46,35.5,0.0,0.04,93.48,100.0,51300,Weekday,Tuesday,Medium_Load
31737,77.36,35.46,0.0,0.04,90.9,100.0,52200,Weekday,Tuesday,Medium_Load
31738,76.72,30.92,0.0,0.04,92.75,100.0,53100,Weekday,Tuesday,Medium_Load
31739,107.42,37.58,0.0,0.05,94.39,100.0,54000,Weekday,Tuesday,Medium_Load
31740,81.58,26.78,0.0,0.04,95.01,100.0,54900,Weekday,Tuesday,Medium_Load
31741,79.38,37.4,0.0,0.04,90.46,100.0,55800,Weekday,Tuesday,Medium_Load
31742,57.85,26.21,0.0,0.03,91.09,100.0,56700,Weekday,Tuesday,Medium_Load
31743,59.08,27.32,0.0,0.03,90.77,100.0,57600,Weekday,Tuesday,Medium_Load
31744,59.26,28.04,0.0,0.03,90.39,100.0,58500,Weekday,Tuesday,Medium_Load
31745,53.46,23.26,0.0,0.02,91.7,100.0,59400,Weekday,Tuesday,Medium_Load
31746,59.4,27.54,0.0,0.03,90.72,100.0,60300,Weekday,Tuesday,Medium_Load
31747,47.48,19.58,0.0,0.02,92.45,100.0,61200,Weekday,Tuesday,Medium_Load
31748,62.78,28.98,0.0,0.03,90.79,100.0,62100,Weekday,Tuesday,Maximum_Load
31749,50.15,23.26,0.0,0.02,90.72,100.0,63000,Weekday,Tuesday,Maximum_Load
31750,34.13,1.8,2.23,0.02,99.86,99.79,63900,Weekday,Tuesday,Maximum_Load
31751,31.93,3.71,1.69,0.01,99.33,99.86,64800,Weekday,Tuesday,Maximum_Load
31752,36.76,13.5,0.0,0.02,93.87,100.0,65700,Weekday,Tuesday,Maximum_Load
31753,56.84,24.8,0.0,0.03,91.66,100.0,66600,Weekday,Tuesday,Maximum_Load
31754,48.17,13.82,0.0,0.02,96.12,100.0,67500,Weekday,Tuesday,Maximum_Load
31755,61.16,23.87,0.0,0.03,93.16,100.0,68400,Weekday,Tuesday,Maximum_Load
31756,41.98,7.81,0.0,0.02,98.31,100.0,69300,Weekday,Tuesday,Maximum_Load
31757,43.38,9.14,0.0,0.02,97.85,100.0,70200,Weekday,Tuesday,Maximum_Load
31758,47.48,12.82,0.0,0.02,96.54,100.0,71100,Weekday,Tuesday,Maximum_Load
31759,48.46,13.79,0.0,0.02,96.18,100.0,72000,Weekday,Tuesday,Maximum_Load
31760,49.61,13.97,0.0,0.02,96.26,100.0,72900,Weekday,Tuesday,Medium_Load
31761,49.21,13.43,0.0,0.02,96.47,100.0,73800,Weekday,Tuesday,Medium_Load
31762,35.5,3.82,1.8,0.02,99.43,99.87,74700,Weekday,Tuesday,Medium_Load
31763,29.99,0.0,3.46,0.01,100.0,99.34,75600,Weekday,Tuesday,Medium_Load
31764,25.96,0.04,7.88,0.01,100.0,95.69,76500,Weekday,Tuesday,Medium_Load
31765,25.02,0.0,9.04,0.01,100.0,94.05,77400,Weekday,Tuesday,Medium_Load
31766,25.13,0.0,8.89,0.01,100.0,94.27,78300,Weekday,Tuesday,Medium_Load
31767,25.2,0.18,8.64,0.01,100.0,94.59,79200,Weekday,Tuesday,Medium_Load
31768,24.88,15.66,0.0,0.01,84.63,100.0,80100,Weekday,Tuesday,Maximum_Load
31769,24.77,15.77,0.0,0.01,84.35,100.0,81000,Weekday,Tuesday,Maximum_Load
31770,24.88,15.66,0.0,0.01,84.63,100.0,81900,Weekday,Tuesday,Maximum_Load
31771,23.65,15.66,0.0,0.01,83.38,100.0,82800,Weekday,Tuesday,Maximum_Load
31772,23.62,14.62,0.0,0.01,85.03,100.0,83700,Weekday,Tuesday,Light_Load
31773,23.58,14.36,0.0,0.01,85.41,100.0,84600,Weekday,Tuesday,Light_Load
31774,23.54,14.15,0.0,0.01,85.71,100.0,85500,Weekday,Tuesday,Light_Load
